[individuals]
10
[landmarks]
29
[Dimensions]
3
[names] 
476TF
476TF2
476TF3
476TF4
476TF5
476TF6
476TF7
476TF8
476TF9
476TF10
[rawpoints]
'#476TF
15.2063	-4.1643	3.3004
14.5397	-4.1335	3.2234
14.8798	-3.355	3.6258
13.917	-3.5005	3.8923
13.7003	-3.7558	3.2366
13.5561	-2.9265	3.3635
13.7674	-2.6742	4.0815
13.6031	-2.0179	3.4924
13.2323	-2.4065	3.5793
16.3665	-4.8971	2.8148
16.2408	-4.7389	2.6986
15.3615	-3.7648	2.717
14.94	-3.205	2.7436
14.1005	-2.331	3.0205
13.9369	-2.2651	3.1745
14.0009	-2.096	3.0472
13.5305	-1.5215	3.0383
13.5435	-1.2921	2.8142
13.0771	-1.3769	2.7276
15.1059	-3.5265	3.0452
